clip_path,gesture_label,person_id,take_number,source,keypoint_path,frame_count,split
data/raw_clips\end_of_set\end_of_set_p03_50.mp4,end_of_set,p03,50,volunteer,data/keypoints\end_of_set\end_of_set_p03_50.npy,95,val
data/raw_clips\end_of_set\end_of_set_p03_6.mp4,end_of_set,p03,6,volunteer,data/keypoints\end_of_set\end_of_set_p03_6.npy,91,val
data/raw_clips\end_of_set\end_of_set_p03_7.mp4,end_of_set,p03,7,volunteer,data/keypoints\end_of_set\end_of_set_p03_7.npy,117,val
data/raw_clips\end_of_set\end_of_set_p03_8.mp4,end_of_set,p03,8,volunteer,data/keypoints\end_of_set\end_of_set_p03_8.npy,105,val
data/raw_clips\end_of_set\end_of_set_p03_9.mp4,end_of_set,p03,9,volunteer,data/keypoints\end_of_set\end_of_set_p03_9.npy,110,val
data/raw_clips\end_of_set\end_of_set_p07_14.mp4,end_of_set,p07,14,volunteer,data/keypoints\end_of_set\end_of_set_p07_14.npy,97,train
data/raw_clips\end_of_set\end_of_set_p07_15.mp4,end_of_set,p07,15,volunteer,data/keypoints\end_of_set\end_of_set_p07_15.npy,94,train
data/raw_clips\end_of_set\end_of_set_p07_16.mp4,end_of_set,p07,16,volunteer,data/keypoints\end_of_set\end_of_set_p07_16.npy,89,train
data/raw_clips\end_of_set\end_of_set_p07_17.mp4,end_of_set,p07,17,volunteer,data/keypoints\end_of_set\end_of_set_p07_17.npy,98,train
data/raw_clips\end_of_set\end_of_set_p07_18.mp4,end_of_set,p07,18,volunteer,data/keypoints\end_of_set\end_of_set_p07_18.npy,95,train
data/raw_clips\end_of_set\end_of_set_p07_2.mp4,end_of_set,p07,2,volunteer,data/keypoints\end_of_set\end_of_set_p07_2.npy,90,train
data/raw_clips\end_of_set\end_of_set_p07_3.mp4,end_of_set,p07,3,volunteer,data/keypoints\end_of_set\end_of_set_p07_3.npy,88,train
data/raw_clips\end_of_set\end_of_set_p07_4.mp4,end_of_set,p07,4,volunteer,data/keypoints\end_of_set\end_of_set_p07_4.npy,101,train
data/raw_clips\end_of_set\end_of_set_p07_5.mp4,end_of_set,p07,5,volunteer,data/keypoints\end_of_set\end_of_set_p07_5.npy,111,train
data/raw_clips\end_of_set\end_of_set_p07_6.mp4,end_of_set,p07,6,volunteer,data/keypoints\end_of_set\end_of_set_p07_6.npy,99,train
data/raw_clips\end_of_set\end_of_set_p07_7.mp4,end_of_set,p07,7,volunteer,data/keypoints\end_of_set\end_of_set_p07_7.npy,84,train
data/raw_clips\end_of_set\end_of_set_p07_8.mp4,end_of_set,p07,8,volunteer,data/keypoints\end_of_set\end_of_set_p07_8.npy,84,train
data/raw_clips\end_of_set\end_of_set_p07_9.mp4,end_of_set,p07,9,volunteer,data/keypoints\end_of_set\end_of_set_p07_9.npy,87,train
data/raw_clips\end_of_set\end_of_set_p08_1.mp4,end_of_set,p08,1,volunteer,data/keypoints\end_of_set\end_of_set_p08_1.npy,84,train
data/raw_clips\end_of_set\end_of_set_p08_10.mp4,end_of_set,p08,10,volunteer,data/keypoints\end_of_set\end_of_set_p08_10.npy,78,train
data/raw_clips\end_of_set\end_of_set_p08_11.mp4,end_of_set,p08,11,volunteer,data/keypoints\end_of_set\end_of_set_p08_11.npy,78,train
data/raw_clips\end_of_set\end_of_set_p08_12.mp4,end_of_set,p08,12,volunteer,data/keypoints\end_of_set\end_of_set_p08_12.npy,85,train
data/raw_clips\end_of_set\end_of_set_p08_13.mp4,end_of_set,p08,13,volunteer,data/keypoints\end_of_set\end_of_set_p08_13.npy,90,train
data/raw_clips\end_of_set\end_of_set_p08_14.mp4,end_of_set,p08,14,volunteer,data/keypoints\end_of_set\end_of_set_p08_14.npy,81,train
data/raw_clips\end_of_set\end_of_set_p08_15.mp4,end_of_set,p08,15,volunteer,data/keypoints\end_of_set\end_of_set_p08_15.npy,85,train
data/raw_clips\end_of_set\end_of_set_p08_16.mp4,end_of_set,p08,16,volunteer,data/keypoints\end_of_set\end_of_set_p08_16.npy,87,train
data/raw_clips\end_of_set\end_of_set_p08_17.mp4,end_of_set,p08,17,volunteer,data/keypoints\end_of_set\end_of_set_p08_17.npy,114,train
data/raw_clips\end_of_set\end_of_set_p08_18.mp4,end_of_set,p08,18,volunteer,data/keypoints\end_of_set\end_of_set_p08_18.npy,101,train
data/raw_clips\end_of_set\end_of_set_p08_19.mp4,end_of_set,p08,19,volunteer,data/keypoints\end_of_set\end_of_set_p08_19.npy,87,train
data/raw_clips\end_of_set\end_of_set_p08_2.mp4,end_of_set,p08,2,volunteer,data/keypoints\end_of_set\end_of_set_p08_2.npy,87,train
data/raw_clips\end_of_set\end_of_set_p08_20.mp4,end_of_set,p08,20,volunteer,data/keypoints\end_of_set\end_of_set_p08_20.npy,88,train
data/raw_clips\end_of_set\end_of_set_p08_21.mp4,end_of_set,p08,21,volunteer,data/keypoints\end_of_set\end_of_set_p08_21.npy,91,train
data/raw_clips\end_of_set\end_of_set_p08_23.mp4,end_of_set,p08,23,volunteer,data/keypoints\end_of_set\end_of_set_p08_23.npy,93,train
data/raw_clips\end_of_set\end_of_set_p08_24.mp4,end_of_set,p08,24,volunteer,data/keypoints\end_of_set\end_of_set_p08_24.npy,88,train
data/raw_clips\end_of_set\end_of_set_p08_25.mp4,end_of_set,p08,25,volunteer,data/keypoints\end_of_set\end_of_set_p08_25.npy,93,train
data/raw_clips\end_of_set\end_of_set_p08_26.mp4,end_of_set,p08,26,volunteer,data/keypoints\end_of_set\end_of_set_p08_26.npy,88,train
data/raw_clips\end_of_set\end_of_set_p08_27.mp4,end_of_set,p08,27,volunteer,data/keypoints\end_of_set\end_of_set_p08_27.npy,89,train
data/raw_clips\end_of_set\end_of_set_p08_28.mp4,end_of_set,p08,28,volunteer,data/keypoints\end_of_set\end_of_set_p08_28.npy,99,train
data/raw_clips\end_of_set\end_of_set_p08_29.mp4,end_of_set,p08,29,volunteer,data/keypoints\end_of_set\end_of_set_p08_29.npy,88,train
data/raw_clips\end_of_set\end_of_set_p08_3.mp4,end_of_set,p08,3,volunteer,data/keypoints\end_of_set\end_of_set_p08_3.npy,79,train
data/raw_clips\end_of_set\end_of_set_p08_30.mp4,end_of_set,p08,30,volunteer,data/keypoints\end_of_set\end_of_set_p08_30.npy,85,train
data/raw_clips\end_of_set\end_of_set_p08_31.mp4,end_of_set,p08,31,volunteer,data/keypoints\end_of_set\end_of_set_p08_31.npy,89,train
data/raw_clips\end_of_set\end_of_set_p08_32.mp4,end_of_set,p08,32,volunteer,data/keypoints\end_of_set\end_of_set_p08_32.npy,92,train
data/raw_clips\end_of_set\end_of_set_p08_33.mp4,end_of_set,p08,33,volunteer,data/keypoints\end_of_set\end_of_set_p08_33.npy,102,train
data/raw_clips\end_of_set\end_of_set_p08_34.mp4,end_of_set,p08,34,volunteer,data/keypoints\end_of_set\end_of_set_p08_34.npy,90,train
data/raw_clips\end_of_set\end_of_set_p08_35.mp4,end_of_set,p08,35,volunteer,data/keypoints\end_of_set\end_of_set_p08_35.npy,91,train
data/raw_clips\end_of_set\end_of_set_p08_36.mp4,end_of_set,p08,36,volunteer,data/keypoints\end_of_set\end_of_set_p08_36.npy,84,train
data/raw_clips\end_of_set\end_of_set_p08_37.mp4,end_of_set,p08,37,volunteer,data/keypoints\end_of_set\end_of_set_p08_37.npy,87,train
data/raw_clips\end_of_set\end_of_set_p08_38.mp4,end_of_set,p08,38,volunteer,data/keypoints\end_of_set\end_of_set_p08_38.npy,84,train
data/raw_clips\end_of_set\end_of_set_p08_39.mp4,end_of_set,p08,39,volunteer,data/keypoints\end_of_set\end_of_set_p08_39.npy,85,train
data/raw_clips\end_of_set\end_of_set_p08_4.mp4,end_of_set,p08,4,volunteer,data/keypoints\end_of_set\end_of_set_p08_4.npy,84,train
data/raw_clips\end_of_set\end_of_set_p08_5.mp4,end_of_set,p08,5,volunteer,data/keypoints\end_of_set\end_of_set_p08_5.npy,87,train
data/raw_clips\end_of_set\end_of_set_p08_6.mp4,end_of_set,p08,6,volunteer,data/keypoints\end_of_set\end_of_set_p08_6.npy,87,train
data/raw_clips\end_of_set\end_of_set_p08_7.mp4,end_of_set,p08,7,volunteer,data/keypoints\end_of_set\end_of_set_p08_7.npy,87,train
data/raw_clips\end_of_set\end_of_set_p08_8.mp4,end_of_set,p08,8,volunteer,data/keypoints\end_of_set\end_of_set_p08_8.npy,84,train
data/raw_clips\end_of_set\end_of_set_p08_9.mp4,end_of_set,p08,9,volunteer,data/keypoints\end_of_set\end_of_set_p08_9.npy,85,train
data/raw_clips\end_of_set\end_of_set_p09_1.mp4,end_of_set,p09,1,volunteer,data/keypoints\end_of_set\end_of_set_p09_1.npy,81,test
data/raw_clips\end_of_set\end_of_set_p09_10.mp4,end_of_set,p09,10,volunteer,data/keypoints\end_of_set\end_of_set_p09_10.npy,93,test
data/raw_clips\end_of_set\end_of_set_p09_11.mp4,end_of_set,p09,11,volunteer,data/keypoints\end_of_set\end_of_set_p09_11.npy,105,test
data/raw_clips\end_of_set\end_of_set_p09_12.mp4,end_of_set,p09,12,volunteer,data/keypoints\end_of_set\end_of_set_p09_12.npy,95,test
data/raw_clips\end_of_set\end_of_set_p09_13.mp4,end_of_set,p09,13,volunteer,data/keypoints\end_of_set\end_of_set_p09_13.npy,90,test
data/raw_clips\end_of_set\end_of_set_p09_14.mp4,end_of_set,p09,14,volunteer,data/keypoints\end_of_set\end_of_set_p09_14.npy,89,test
data/raw_clips\end_of_set\end_of_set_p09_15.mp4,end_of_set,p09,15,volunteer,data/keypoints\end_of_set\end_of_set_p09_15.npy,111,test
data/raw_clips\end_of_set\end_of_set_p09_16.mp4,end_of_set,p09,16,volunteer,data/keypoints\end_of_set\end_of_set_p09_16.npy,111,test
data/raw_clips\end_of_set\end_of_set_p09_2.mp4,end_of_set,p09,2,volunteer,data/keypoints\end_of_set\end_of_set_p09_2.npy,94,test
data/raw_clips\end_of_set\end_of_set_p09_3.mp4,end_of_set,p09,3,volunteer,data/keypoints\end_of_set\end_of_set_p09_3.npy,108,test
data/raw_clips\end_of_set\end_of_set_p09_4.mp4,end_of_set,p09,4,volunteer,data/keypoints\end_of_set\end_of_set_p09_4.npy,104,test
data/raw_clips\end_of_set\end_of_set_p09_5.mp4,end_of_set,p09,5,volunteer,data/keypoints\end_of_set\end_of_set_p09_5.npy,102,test
data/raw_clips\end_of_set\end_of_set_p09_6.mp4,end_of_set,p09,6,volunteer,data/keypoints\end_of_set\end_of_set_p09_6.npy,99,test
data/raw_clips\end_of_set\end_of_set_p09_7.mp4,end_of_set,p09,7,volunteer,data/keypoints\end_of_set\end_of_set_p09_7.npy,99,test
data/raw_clips\end_of_set\end_of_set_p09_8.mp4,end_of_set,p09,8,volunteer,data/keypoints\end_of_set\end_of_set_p09_8.npy,102,test
data/raw_clips\end_of_set\end_of_set_p09_9.mp4,end_of_set,p09,9,volunteer,data/keypoints\end_of_set\end_of_set_p09_9.npy,92,test
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_102.mp4,service_authorization_left,p02,102,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_102.npy,99,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_103.mp4,service_authorization_left,p02,103,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_103.npy,96,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_104.mp4,service_authorization_left,p02,104,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_104.npy,93,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_105.mp4,service_authorization_left,p02,105,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_105.npy,90,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_106.mp4,service_authorization_left,p02,106,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_106.npy,96,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_107.mp4,service_authorization_left,p02,107,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_107.npy,93,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_108.mp4,service_authorization_left,p02,108,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_108.npy,90,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_109.mp4,service_authorization_left,p02,109,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_109.npy,94,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_110.mp4,service_authorization_left,p02,110,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_110.npy,96,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_111.mp4,service_authorization_left,p02,111,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_111.npy,96,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_112.mp4,service_authorization_left,p02,112,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_112.npy,96,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_113.mp4,service_authorization_left,p02,113,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_113.npy,98,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_114.mp4,service_authorization_left,p02,114,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_114.npy,97,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_115.mp4,service_authorization_left,p02,115,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_115.npy,99,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_116.mp4,service_authorization_left,p02,116,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_116.npy,96,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_117.mp4,service_authorization_left,p02,117,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_117.npy,95,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_118.mp4,service_authorization_left,p02,118,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_118.npy,99,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_119.mp4,service_authorization_left,p02,119,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_119.npy,93,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_120.mp4,service_authorization_left,p02,120,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_120.npy,98,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_121.mp4,service_authorization_left,p02,121,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_121.npy,93,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_122.mp4,service_authorization_left,p02,122,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_122.npy,87,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_123.mp4,service_authorization_left,p02,123,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_123.npy,87,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_124.mp4,service_authorization_left,p02,124,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_124.npy,105,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_125.mp4,service_authorization_left,p02,125,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_125.npy,93,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_126.mp4,service_authorization_left,p02,126,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_126.npy,92,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_127.mp4,service_authorization_left,p02,127,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_127.npy,93,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_128.mp4,service_authorization_left,p02,128,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_128.npy,102,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_129.mp4,service_authorization_left,p02,129,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_129.npy,99,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_130.mp4,service_authorization_left,p02,130,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_130.npy,96,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_131.mp4,service_authorization_left,p02,131,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_131.npy,86,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_132.mp4,service_authorization_left,p02,132,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_132.npy,96,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_133.mp4,service_authorization_left,p02,133,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_133.npy,93,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_134.mp4,service_authorization_left,p02,134,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_134.npy,90,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_135.mp4,service_authorization_left,p02,135,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_135.npy,93,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_136.mp4,service_authorization_left,p02,136,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_136.npy,89,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_137.mp4,service_authorization_left,p02,137,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_137.npy,98,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_138.mp4,service_authorization_left,p02,138,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_138.npy,104,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_139.mp4,service_authorization_left,p02,139,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_139.npy,100,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_140.mp4,service_authorization_left,p02,140,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_140.npy,96,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p02_141.mp4,service_authorization_left,p02,141,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p02_141.npy,97,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p08_1.mp4,service_authorization_left,p08,1,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p08_1.npy,113,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p08_10.mp4,service_authorization_left,p08,10,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p08_10.npy,111,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p08_11.mp4,service_authorization_left,p08,11,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p08_11.npy,114,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p08_12.mp4,service_authorization_left,p08,12,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p08_12.npy,108,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p08_13.mp4,service_authorization_left,p08,13,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p08_13.npy,114,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p08_14.mp4,service_authorization_left,p08,14,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p08_14.npy,111,train
data/raw_clips\service_authorization_left\authorization_to_serve_left_p08_15.mp4,service_authorization_left,p08,15,volunteer,data/keypoints\service_authorization_left\authorization_to_serve_left_p08_15.npy,103,train
